/D<0> X,/D<0> Y
3.997500000000198e-07,0
3.998750000000198e-07,0
4e-07,0
4.001250000000198e-07,0
4.002500000000199e-07,0
4.003750000000199e-07,0
4.005000000000199e-07,0
4.006250000000199e-07,0
4.007500000000199e-07,0
4.008750000000199e-07,0
4.010000000000199e-07,0
4.011250000000199e-07,0
4.012500000000199e-07,0
4.013750000000199e-07,0
4.015000000000199e-07,0
4.0162500000002e-07,0
4.0175000000002e-07,0
4.018750000000199e-07,0
4.02e-07,0
4.0212500000002e-07,1.8
4.0225000000002e-07,1.8
4.0237500000002e-07,1.8
4.0250000000002e-07,1.8
4.0262500000002e-07,1.8
4.0275000000002e-07,1.8
4.028750000000201e-07,1.8
4.030000000000201e-07,1.8
4.031250000000201e-07,1.8
4.032500000000201e-07,1.8
4.033750000000201e-07,1.8
4.035000000000201e-07,1.8
4.036250000000201e-07,1.8
4.037500000000202e-07,1.8
4.038750000000201e-07,1.8
4.04e-07,1.8
4.041250000000201e-07,1.8
4.042500000000202e-07,1.8
4.043750000000202e-07,1.8
4.045000000000202e-07,1.8
4.046250000000202e-07,1.8
4.047500000000202e-07,1.8
4.048750000000202e-07,1.8
4.050000000000202e-07,1.8
4.051250000000202e-07,1.8
4.052500000000202e-07,1.8
4.053750000000202e-07,1.8
4.055000000000202e-07,1.8
4.056250000000203e-07,1.8
4.057500000000203e-07,1.8
4.058750000000202e-07,1.8
4.06e-07,1.8
4.061250000000203e-07,1.8
4.062500000000203e-07,1.8
4.063750000000203e-07,1.8
4.065000000000203e-07,1.8
4.066250000000203e-07,1.8
4.067500000000203e-07,1.8
4.068750000000204e-07,1.8
4.070000000000204e-07,1.8
4.071250000000204e-07,1.8
4.072500000000204e-07,1.8
4.073750000000204e-07,1.8
4.075000000000204e-07,1.8
4.076250000000204e-07,1.8
4.077500000000205e-07,1.8
4.078750000000204e-07,1.8
4.08e-07,1.8
4.081250000000204e-07,1.8
4.082500000000205e-07,1.8
4.083750000000205e-07,1.8
4.085000000000205e-07,1.8
4.086250000000205e-07,1.8
4.087500000000205e-07,1.8
4.088750000000205e-07,1.8
4.090000000000205e-07,1.8
4.091250000000205e-07,1.8
4.092500000000205e-07,1.8
4.093750000000205e-07,1.8
4.095000000000205e-07,1.8
4.096250000000206e-07,1.8
4.097500000000206e-07,1.8
4.098750000000205e-07,1.8
4.1e-07,1.8
4.101250000000206e-07,0
4.102500000000206e-07,0
4.103750000000206e-07,0
4.105000000000206e-07,0
4.106250000000206e-07,0
4.107500000000206e-07,0
4.108750000000207e-07,0
4.110000000000207e-07,0
4.111250000000207e-07,0
4.112500000000207e-07,0
4.113750000000207e-07,0
4.115000000000207e-07,0
4.116250000000207e-07,0
4.117500000000208e-07,0
4.118750000000207e-07,0
4.12e-07,0
4.121250000000207e-07,0
4.122500000000208e-07,0
4.123750000000208e-07,0
4.125000000000208e-07,0
4.126250000000208e-07,0
4.127500000000208e-07,0
4.128750000000208e-07,0
4.130000000000208e-07,0
4.131250000000208e-07,0
4.132500000000208e-07,0
4.133750000000208e-07,0
4.135000000000208e-07,0
4.136250000000209e-07,0
4.137500000000209e-07,0
4.138750000000208e-07,0
4.14e-07,0
4.141250000000209e-07,0
4.142500000000209e-07,0
4.143750000000209e-07,0
4.145000000000209e-07,0
4.146250000000209e-07,0
4.147500000000209e-07,0
4.14875000000021e-07,0
4.15000000000021e-07,0
4.15125000000021e-07,0
4.15250000000021e-07,0
4.15375000000021e-07,0
4.15500000000021e-07,0
4.15625000000021e-07,0
4.15750000000021e-07,0
4.15875000000021e-07,0
4.16e-07,0
4.16125000000021e-07,0
4.162500000000211e-07,0
4.163750000000211e-07,0
4.165000000000211e-07,0
4.166250000000211e-07,0
4.167500000000211e-07,0
4.168750000000211e-07,0
4.170000000000211e-07,0
4.171250000000211e-07,0
4.172500000000211e-07,0
4.173750000000211e-07,0
4.175000000000211e-07,0
4.176250000000212e-07,0
4.177500000000212e-07,0
4.178750000000211e-07,0
4.18e-07,0
4.181250000000212e-07,1.8
4.182500000000212e-07,1.8
4.183750000000212e-07,1.8
4.185000000000212e-07,1.8
4.186250000000212e-07,1.8
4.187500000000212e-07,1.8
4.188750000000213e-07,1.8
4.190000000000213e-07,1.8
4.191250000000213e-07,1.8
4.192500000000213e-07,1.8
4.193750000000213e-07,1.8
4.195000000000213e-07,1.8
4.196250000000213e-07,1.8
4.197500000000213e-07,1.8
4.198750000000213e-07,1.8
4.2e-07,1.8
4.201250000000213e-07,1.8
4.202500000000214e-07,1.8
4.203750000000214e-07,1.8
4.205000000000214e-07,1.8
4.206250000000214e-07,1.8
4.207500000000214e-07,1.8
4.208750000000214e-07,1.8
4.210000000000214e-07,1.8
4.211250000000214e-07,1.8
4.212500000000214e-07,1.8
4.213750000000214e-07,1.8
4.215000000000214e-07,1.8
4.216250000000215e-07,1.8
4.217500000000215e-07,1.8
4.218750000000214e-07,1.8
4.22e-07,1.8
4.221250000000215e-07,0
4.222500000000215e-07,0
4.223750000000215e-07,0
4.225000000000215e-07,0
4.226250000000215e-07,0
4.227500000000215e-07,0
4.228750000000216e-07,0
4.230000000000216e-07,0
4.231250000000216e-07,0
4.232500000000216e-07,0
4.233750000000216e-07,0
4.235000000000216e-07,0
4.236250000000216e-07,0
4.237500000000216e-07,0
4.238750000000216e-07,0
4.24e-07,0
4.241250000000216e-07,0
4.242500000000217e-07,0
4.243750000000217e-07,0
4.245000000000217e-07,0
4.246250000000217e-07,0
4.247500000000217e-07,0
4.248750000000217e-07,0
4.250000000000217e-07,0
4.251250000000217e-07,0
4.252500000000217e-07,0
4.253750000000217e-07,0
4.255000000000218e-07,0
4.256250000000218e-07,0
4.257500000000218e-07,0
4.258750000000217e-07,0
4.26e-07,0
4.261250000000218e-07,1.8
4.262500000000218e-07,1.8
4.263750000000218e-07,1.8
4.265000000000218e-07,1.8
4.266250000000218e-07,1.8
4.267500000000218e-07,1.8
4.268750000000219e-07,1.8
4.270000000000219e-07,1.8
4.271250000000219e-07,1.8
4.272500000000219e-07,1.8
4.273750000000219e-07,1.8
4.275000000000219e-07,1.8
4.276250000000219e-07,1.8
4.277500000000219e-07,1.8
4.278750000000219e-07,1.8
4.28e-07,1.8
4.281250000000219e-07,1.8
4.28250000000022e-07,1.8
4.28375000000022e-07,1.8
4.28500000000022e-07,1.8
4.28625000000022e-07,1.8
4.28750000000022e-07,1.8
4.28875000000022e-07,1.8
4.29000000000022e-07,1.8
4.29125000000022e-07,1.8
4.29250000000022e-07,1.8
4.29375000000022e-07,1.8
4.295000000000221e-07,1.8
4.296250000000221e-07,1.8
4.297500000000221e-07,1.8
4.29875000000022e-07,1.8
4.3e-07,1.8
4.301250000000221e-07,1.8
4.302500000000221e-07,1.8
4.303750000000221e-07,1.8
4.305000000000221e-07,1.8
4.306250000000221e-07,1.8
4.307500000000221e-07,1.8
4.308750000000222e-07,1.8
4.310000000000222e-07,1.8
4.311250000000222e-07,1.8
4.312500000000222e-07,1.8
4.313750000000222e-07,1.8
4.315000000000222e-07,1.8
4.316250000000222e-07,1.8
4.317500000000222e-07,1.8
4.318750000000222e-07,1.8
4.32e-07,1.8
4.321250000000222e-07,1.8
4.322500000000223e-07,1.8
4.323750000000223e-07,1.8
4.325000000000223e-07,1.8
4.326250000000223e-07,1.8
4.327500000000223e-07,1.8
4.328750000000223e-07,1.8
4.330000000000223e-07,1.8
4.331250000000223e-07,1.8
4.332500000000223e-07,1.8
4.333750000000223e-07,1.8
4.335000000000224e-07,1.8
4.336250000000224e-07,1.8
4.337500000000224e-07,1.8
4.338750000000223e-07,1.8
4.34e-07,1.8
4.341250000000224e-07,1.8
4.342500000000224e-07,1.8
4.343750000000224e-07,1.8
4.345000000000224e-07,1.8
4.346250000000224e-07,1.8
4.347500000000224e-07,1.8
4.348750000000225e-07,1.8
4.350000000000225e-07,1.8
4.351250000000225e-07,1.8
4.352500000000225e-07,1.8
4.353750000000225e-07,1.8
4.355000000000225e-07,1.8
4.356250000000225e-07,1.8
4.357500000000225e-07,1.8
4.358750000000225e-07,1.8
4.36e-07,1.8
4.361250000000225e-07,1.8
4.362500000000226e-07,1.8
4.363750000000226e-07,1.8
4.365000000000226e-07,1.8
4.366250000000226e-07,1.8
4.367500000000226e-07,1.8
4.368750000000226e-07,1.8
4.370000000000226e-07,1.8
4.371250000000226e-07,1.8
4.372500000000226e-07,1.8
4.373750000000226e-07,1.8
4.375000000000227e-07,1.8
4.376250000000227e-07,1.8
4.377500000000227e-07,1.8
4.378750000000226e-07,1.8
4.38e-07,1.8
4.381250000000227e-07,0
4.382500000000227e-07,0
4.383750000000227e-07,0
4.385000000000227e-07,0
4.386250000000227e-07,0
4.387500000000227e-07,0
4.388750000000228e-07,0
4.390000000000228e-07,0
4.391250000000228e-07,0
4.392500000000228e-07,0
4.393750000000228e-07,0
4.395000000000228e-07,0
4.396250000000228e-07,0
4.397500000000228e-07,0
4.398750000000228e-07,0
4.4e-07,0
4.401250000000228e-07,0
4.402500000000229e-07,0
4.403750000000229e-07,0
4.405000000000229e-07,0
4.406250000000229e-07,0
4.407500000000229e-07,0
4.408750000000229e-07,0
4.410000000000229e-07,0
4.411250000000229e-07,0
4.412500000000229e-07,0
4.413750000000229e-07,0
4.41500000000023e-07,0
4.41625000000023e-07,0
4.41750000000023e-07,0
4.418750000000229e-07,0
4.42e-07,0
4.42125000000023e-07,1.8
4.42250000000023e-07,1.8
4.42375000000023e-07,1.8
4.42500000000023e-07,1.8
4.42625000000023e-07,1.8
4.42750000000023e-07,1.8
4.428750000000231e-07,1.8
4.430000000000231e-07,1.8
4.431250000000231e-07,1.8
4.432500000000231e-07,1.8
4.433750000000231e-07,1.8
4.435000000000231e-07,1.8
4.436250000000231e-07,1.8
4.437500000000231e-07,1.8
4.438750000000231e-07,1.8
4.44e-07,1.8
4.441250000000231e-07,1.8
4.442500000000232e-07,1.8
4.443750000000232e-07,1.8
4.445000000000232e-07,1.8
4.446250000000232e-07,1.8
4.447500000000232e-07,1.8
4.448750000000232e-07,1.8
4.450000000000232e-07,1.8
4.451250000000232e-07,1.8
4.452500000000232e-07,1.8
4.453750000000232e-07,1.8
4.455000000000233e-07,1.8
4.456250000000233e-07,1.8
4.457500000000233e-07,1.8
4.458750000000232e-07,1.8
4.46e-07,1.8
4.461250000000233e-07,0
4.462500000000233e-07,0
4.463750000000233e-07,0
4.465000000000233e-07,0
4.466250000000233e-07,0
4.467500000000233e-07,0
4.468750000000234e-07,0
4.470000000000234e-07,0
4.471250000000234e-07,0
4.472500000000234e-07,0
4.473750000000234e-07,0
4.475000000000234e-07,0
4.476250000000234e-07,0
4.477500000000234e-07,0
4.478750000000234e-07,0
4.48e-07,0
4.481250000000234e-07,0
4.482500000000235e-07,0
4.483750000000235e-07,0
4.485000000000235e-07,0
4.486250000000235e-07,0
4.487500000000235e-07,0
4.488750000000235e-07,0
4.490000000000235e-07,0
4.491250000000235e-07,0
4.492500000000235e-07,0
4.493750000000235e-07,0
4.495000000000236e-07,0
4.496250000000236e-07,0
4.497500000000236e-07,0
4.498750000000235e-07,0
4.5e-07,0
4.501250000000236e-07,1.8
4.502500000000236e-07,1.8
4.503750000000236e-07,1.8
4.505000000000236e-07,1.8
4.506250000000236e-07,1.8
4.507500000000236e-07,1.8
4.508750000000237e-07,1.8
4.510000000000237e-07,1.8
4.511250000000237e-07,1.8
4.512500000000237e-07,1.8
4.513750000000237e-07,1.8
4.515000000000237e-07,1.8
4.516250000000237e-07,1.8
4.517500000000237e-07,1.8
4.518750000000237e-07,1.8
4.52e-07,1.8
4.521250000000238e-07,1.8
4.522500000000238e-07,1.8
4.523750000000238e-07,1.8
4.525000000000238e-07,1.8
4.526250000000238e-07,1.8
4.527500000000238e-07,1.8
4.528750000000238e-07,1.8
4.530000000000238e-07,1.8
4.531250000000238e-07,1.8
4.532500000000238e-07,1.8
4.533750000000238e-07,1.8
4.535000000000239e-07,1.8
4.536250000000239e-07,1.8
4.537500000000239e-07,1.8
4.538750000000238e-07,1.8
4.54e-07,1.8
4.541250000000239e-07,0
4.542500000000239e-07,0
4.543750000000239e-07,0
4.545000000000239e-07,0
4.546250000000239e-07,0
4.547500000000239e-07,0
4.54875000000024e-07,0
4.55000000000024e-07,0
4.55125000000024e-07,0
4.55250000000024e-07,0
4.55375000000024e-07,0
4.55500000000024e-07,0
4.55625000000024e-07,0
4.557500000000241e-07,0
4.55875000000024e-07,0
4.56e-07,0
4.561250000000241e-07,0
4.562500000000241e-07,0
4.563750000000241e-07,0
4.565000000000241e-07,0
4.566250000000241e-07,0
4.567500000000241e-07,0
4.568750000000241e-07,0
4.570000000000241e-07,0
4.571250000000241e-07,0
4.572500000000241e-07,0
4.573750000000241e-07,0
4.575000000000242e-07,0
4.576250000000242e-07,0
4.577500000000242e-07,0
4.578750000000241e-07,0
4.58e-07,0
4.581250000000242e-07,1.8
4.582500000000242e-07,1.8
4.583750000000242e-07,1.8
4.585000000000242e-07,1.8
4.586250000000242e-07,1.8
4.587500000000242e-07,1.8
4.588750000000243e-07,1.8
4.590000000000243e-07,1.8
4.591250000000243e-07,1.8
4.592500000000243e-07,1.8
4.593750000000243e-07,1.8
4.595000000000243e-07,1.8
4.596250000000243e-07,1.8
4.597500000000243e-07,1.8
4.598750000000243e-07,1.8
4.6e-07,1.8
4.601250000000244e-07,1.8
4.602500000000244e-07,1.8
4.603750000000244e-07,1.8
4.605000000000244e-07,1.8
4.606250000000244e-07,1.8
4.607500000000244e-07,1.8
4.608750000000244e-07,1.8
4.610000000000244e-07,1.8
4.611250000000244e-07,1.8
4.612500000000244e-07,1.8
4.613750000000244e-07,1.8
4.615000000000245e-07,1.8
4.616250000000245e-07,1.8
4.617500000000245e-07,1.8
4.618750000000244e-07,1.8
4.62e-07,1.8
4.621250000000245e-07,1.8
4.622500000000245e-07,1.8
4.623750000000245e-07,1.8
4.625000000000245e-07,1.8
4.626250000000245e-07,1.8
4.627500000000245e-07,1.8
4.628750000000246e-07,1.8
4.630000000000246e-07,1.8
4.631250000000246e-07,1.8
4.632500000000246e-07,1.8
4.633750000000246e-07,1.8
4.635000000000246e-07,1.8
4.636250000000246e-07,1.8
4.637500000000246e-07,1.8
4.638750000000246e-07,1.8
4.64e-07,1.8
4.641250000000247e-07,1.8
4.642500000000247e-07,1.8
4.643750000000247e-07,1.8
4.645000000000247e-07,1.8
4.646250000000247e-07,1.8
4.647500000000247e-07,1.8
4.648750000000247e-07,1.8
4.650000000000247e-07,1.8
4.651250000000247e-07,1.8
4.652500000000247e-07,1.8
4.653750000000247e-07,1.8
4.655000000000248e-07,1.8
4.656250000000248e-07,1.8
4.657500000000248e-07,1.8
4.658750000000247e-07,1.8
4.66e-07,1.8
4.661250000000248e-07,0
4.662500000000248e-07,0
4.663750000000248e-07,0
4.665000000000248e-07,0
4.666250000000248e-07,0
4.667500000000248e-07,0
4.668750000000249e-07,0
4.670000000000249e-07,0
4.671250000000249e-07,0
4.672500000000249e-07,0
4.673750000000249e-07,0
4.675000000000249e-07,0
4.676250000000249e-07,0
4.67750000000025e-07,0
4.678750000000249e-07,0
4.68e-07,0
4.68125000000025e-07,0
4.68250000000025e-07,0
4.68375000000025e-07,0
4.68500000000025e-07,0
4.68625000000025e-07,0
4.68750000000025e-07,0
4.68875000000025e-07,0
4.69000000000025e-07,0
4.69125000000025e-07,0
4.69250000000025e-07,0
4.69375000000025e-07,0
4.695000000000251e-07,0
4.696250000000251e-07,0
4.697500000000251e-07,0
4.69875000000025e-07,0
4.7e-07,0
4.701250000000251e-07,0
4.702500000000251e-07,0
4.703750000000251e-07,0
4.705000000000251e-07,0
4.706250000000251e-07,0
4.707500000000251e-07,0
4.708750000000252e-07,0
4.710000000000252e-07,0
4.711250000000252e-07,0
4.712500000000252e-07,0
4.713750000000252e-07,0
4.715000000000252e-07,0
4.716250000000252e-07,0
4.717500000000252e-07,0
4.718750000000252e-07,0
4.72e-07,0
4.721250000000253e-07,0
4.722500000000253e-07,0
4.723750000000253e-07,0
4.725000000000253e-07,0
4.726250000000253e-07,0
4.727500000000253e-07,0
4.728750000000253e-07,0
4.730000000000253e-07,0
4.731250000000253e-07,0
4.732500000000253e-07,0
4.733750000000253e-07,0
4.735000000000254e-07,0
4.736250000000254e-07,0
4.737500000000254e-07,0
4.738750000000253e-07,0
4.74e-07,0
4.741250000000254e-07,0
4.742500000000254e-07,0
4.743750000000254e-07,0
4.745000000000254e-07,0
4.746250000000254e-07,0
4.747500000000255e-07,0
4.748750000000255e-07,0
4.750000000000255e-07,0
4.751250000000255e-07,0
4.752500000000255e-07,0
4.753750000000255e-07,0
4.755000000000255e-07,0
4.756250000000255e-07,0
4.757500000000255e-07,0
4.758750000000255e-07,0
4.76e-07,0
4.761250000000256e-07,0
4.762500000000256e-07,0
4.763750000000256e-07,0
4.765000000000256e-07,0
4.766250000000256e-07,0
4.767500000000256e-07,0
4.768750000000256e-07,0
4.770000000000256e-07,0
4.771250000000255e-07,0
4.772500000000255e-07,0
4.773750000000254e-07,0
4.775000000000254e-07,0
4.776250000000253e-07,0
4.777500000000253e-07,0
4.778750000000254e-07,0
4.78e-07,0
4.781250000000252e-07,0
4.782500000000251e-07,0
4.783750000000251e-07,0
4.78500000000025e-07,0
4.78625000000025e-07,0
4.78750000000025e-07,0
4.788750000000249e-07,0
4.790000000000249e-07,0
4.791250000000248e-07,0
4.792500000000248e-07,0
4.793750000000247e-07,0
4.795000000000247e-07,0
4.796250000000247e-07,0
4.797500000000246e-07,0
4.798750000000247e-07,0
4.800000000000001e-07,0
4.801250000000245e-07,0
4.802500000000244e-07,0
4.803750000000244e-07,0
4.805000000000243e-07,0
4.806250000000243e-07,0
4.807500000000243e-07,0
4.808750000000242e-07,0
4.810000000000242e-07,0
4.811250000000241e-07,0
4.812500000000241e-07,0
4.81375000000024e-07,0
4.81500000000024e-07,0
4.81625000000024e-07,0
4.817500000000239e-07,0
4.81875000000024e-07,0
4.820000000000001e-07,0
4.821250000000238e-07,1.8
4.822500000000237e-07,1.8
4.823750000000237e-07,1.8
4.825000000000237e-07,1.8
4.826250000000236e-07,1.8
4.827500000000236e-07,1.8
4.828750000000235e-07,1.8
4.830000000000235e-07,1.8
4.831250000000234e-07,1.8
4.832500000000234e-07,1.8
4.833750000000233e-07,1.8
4.835000000000233e-07,1.8
4.836250000000233e-07,1.8
4.837500000000232e-07,1.8
4.838750000000233e-07,1.8
4.84e-07,1.8
4.841250000000231e-07,1.8
4.84250000000023e-07,1.8
4.84375000000023e-07,1.8
4.84500000000023e-07,1.8
4.846250000000229e-07,1.8
4.847500000000229e-07,1.8
4.848750000000228e-07,1.8
4.850000000000228e-07,1.8
4.851250000000227e-07,1.8
4.852500000000227e-07,1.8
4.853750000000226e-07,1.8
4.855000000000226e-07,1.8
4.856250000000226e-07,1.8
4.857500000000225e-07,1.8
4.858750000000226e-07,1.8
4.860000000000001e-07,1.8
4.861250000000224e-07,0
4.862500000000223e-07,0
4.863750000000223e-07,0
4.865000000000223e-07,0
4.866250000000222e-07,0
4.867500000000222e-07,0
4.868750000000221e-07,0
4.870000000000221e-07,0
4.87125000000022e-07,0
4.87250000000022e-07,0
4.87375000000022e-07,0
4.875000000000219e-07,0
4.876250000000219e-07,0
4.877500000000218e-07,0
4.878750000000219e-07,0
4.88e-07,0
4.881250000000217e-07,0
4.882500000000216e-07,0
4.883750000000216e-07,0
4.885000000000216e-07,0
4.886250000000215e-07,0
4.887500000000215e-07,0
4.888750000000214e-07,0
4.890000000000214e-07,0
4.891250000000213e-07,0
4.892500000000213e-07,0
4.893750000000213e-07,0
4.895000000000212e-07,0
4.896250000000212e-07,0
4.897500000000211e-07,0
4.898750000000212e-07,0
4.900000000000001e-07,0
4.90125000000021e-07,0
4.90250000000021e-07,0
4.903750000000209e-07,0
4.905000000000209e-07,0
4.906250000000208e-07,0
4.907500000000208e-07,0
4.908750000000207e-07,0
4.910000000000207e-07,0
4.911250000000206e-07,0
4.912500000000206e-07,0
4.913750000000206e-07,0
4.915000000000205e-07,0
4.916250000000205e-07,0
4.917500000000204e-07,0
4.918750000000205e-07,0
4.92e-07,0
4.921250000000203e-07,0
4.922500000000203e-07,0
4.923750000000202e-07,0
4.925000000000202e-07,0
4.926250000000201e-07,0
4.927500000000201e-07,0
4.9287500000002e-07,0
4.9300000000002e-07,0
4.931250000000199e-07,0
4.932500000000199e-07,0
4.933750000000199e-07,0
4.935000000000198e-07,0
4.936250000000198e-07,0
4.937500000000197e-07,0
4.938750000000198e-07,0
4.940000000000001e-07,0
4.941250000000196e-07,0
4.942500000000196e-07,0
4.943750000000195e-07,0
4.945000000000195e-07,0
4.946250000000194e-07,0
4.947500000000194e-07,0
4.948750000000193e-07,0
4.950000000000193e-07,0
4.951250000000193e-07,0
4.952500000000192e-07,0
4.953750000000192e-07,0
4.955000000000191e-07,0
4.956250000000191e-07,0
4.95750000000019e-07,0
4.958750000000191e-07,0
4.96e-07,0
4.961250000000189e-07,0
4.962500000000189e-07,0
4.963750000000188e-07,0
4.965000000000188e-07,0
4.966250000000187e-07,0
4.967500000000187e-07,0
4.968750000000186e-07,0
4.970000000000186e-07,0
4.971250000000186e-07,0
4.972500000000185e-07,0
4.973750000000185e-07,0
4.975000000000184e-07,0
4.976250000000184e-07,0
4.977500000000183e-07,0
4.978750000000184e-07,0
4.98e-07,0
4.981250000000182e-07,0
4.982500000000182e-07,0
4.983750000000181e-07,0
4.985000000000181e-07,0
4.98625000000018e-07,0
4.98750000000018e-07,0
4.988750000000179e-07,0
4.990000000000179e-07,0
4.991250000000179e-07,0
4.992500000000178e-07,0
4.993750000000178e-07,0
4.995000000000177e-07,0
4.996250000000177e-07,0
4.997500000000176e-07,0
4.998750000000177e-07,0
5e-07,0
